task_id,model_family,method,category,seed,variant,axis,value,completion_weighted_value,prompt_balanced_value,total_n,valid_primary_n,retained_n,missing_primary_n,missing_coherence_n,total_prompts,retained_prompts,primary_coverage,retention_given_valid_primary,total_retention,prompt_missing_lower_bound,prompt_missing_upper_bound,all_completion_lower_bound,all_completion_upper_bound
bad_medical_advice,olmo3_7b,kld,Alignment,1,paper_raw,unintended_generalization,0.09623015873015874,0.09778597785977859,0.09623015873015874,560,542,542,18,0,56,56,0.9678571428571429,1.0,0.9678571428571429,0.09623015873015872,0.09623015873015868,0.09464285714285714,0.12678571428571428
bad_medical_advice,olmo3_7b,kld,Alignment,1,paper_filtered,capability,0.6839222222222221,0.6837244897959183,0.6839222222222221,200,198,196,2,0,20,20,0.99,0.98989898989899,0.98,0.6839222222222222,0.6839222222222222,0.6700500000000001,0.6900499999999999
bad_medical_advice,olmo3_7b,kld,Alignment,1,paper_filtered,unintended_generalization,0.09464285714285714,0.08801498127340825,0.09464285714285714,560,542,534,18,0,56,56,0.9678571428571429,0.985239852398524,0.9535714285714286,0.09464285714285714,0.0946428571428571,0.08392857142857142,0.13035714285714287
bad_medical_advice,qwen3_8b,baseline,Alignment,1,current_raw,capability,0.7117500000000001,0.7117500000000001,0.71175,200,200,200,0,0,20,20,1.0,1.0,1.0,0.71175,0.71175,0.7117500000000001,0.7117500000000001
bad_medical_advice,qwen3_8b,baseline,Alignment,1,current_raw,unintended_generalization,0.38525547445255476,0.38525547445255476,0.3812426303854875,560,548,548,12,0,56,56,0.9785714285714285,1.0,0.9785714285714285,0.3812426303854876,0.3812426303854876,0.37700000000000006,0.3984285714285714
bad_medical_advice,qwen3_8b,baseline,Alignment,1,current_filtered,capability,0.7066137566137567,0.7066137566137567,0.7125069444444444,200,200,189,0,0,20,20,1.0,0.945,0.945,0.7125069444444445,0.7125069444444445,0.66775,0.7227499999999998
bad_medical_advice,qwen3_8b,baseline,Alignment,1,current_filtered,unintended_generalization,0.3696613545816733,0.3696613545816733,0.36778266723356007,560,548,502,12,0,56,56,0.9785714285714285,0.916058394160584,0.8964285714285715,0.3677826672335602,0.3677826672335601,0.33137499999999975,0.43494642857142823
bad_medical_advice,qwen3_8b,baseline,Alignment,1,paper_raw,capability,0.71175,0.7117500000000001,0.71175,200,200,200,0,0,20,20,1.0,1.0,1.0,0.71175,0.71175,0.7117500000000001,0.7117500000000001
bad_medical_advice,qwen3_8b,baseline,Alignment,1,paper_raw,unintended_generalization,0.35299744897959184,0.35766423357664234,0.35299744897959184,560,548,548,12,0,56,56,0.9785714285714285,1.0,0.9785714285714285,0.35299744897959184,0.3529974489795918,0.35,0.37142857142857144
bad_medical_advice,qwen3_8b,baseline,Alignment,1,paper_filtered,capability,0.7129444444444445,0.7123737373737374,0.7129444444444445,200,200,198,0,0,20,20,1.0,0.99,0.99,0.7129444444444445,0.7129444444444445,0.70525,0.71525
bad_medical_advice,qwen3_8b,baseline,Alignment,1,paper_filtered,unintended_generalization,0.34616638321995463,0.3538175046554935,0.34616638321995463,560,548,537,12,0,56,56,0.9785714285714285,0.9799270072992701,0.9589285714285715,0.34616638321995463,0.3461663832199545,0.3392857142857143,0.38035714285714284
bad_medical_advice,qwen3_8b,freeze_first,Alignment,1,current_raw,capability,0.7384999999999999,0.7384999999999999,0.7385000000000002,200,200,200,0,0,20,20,1.0,1.0,1.0,0.7385000000000002,0.7385000000000002,0.7385,0.7385000000000003
bad_medical_advice,qwen3_8b,freeze_first,Alignment,1,current_raw,unintended_generalization,0.3834508348794063,0.3834508348794063,0.38352388038548757,560,539,539,21,0,56,56,0.9625,1.0,0.9625,0.38352388038548757,0.38352388038548774,0.36907142857142883,0.40657142857142886
bad_medical_advice,qwen3_8b,freeze_first,Alignment,1,current_filtered,capability,0.7322916666666667,0.7322916666666667,0.7376541666666668,200,200,192,0,0,20,20,1.0,0.96,0.96,0.7376541666666668,0.7376541666666668,0.7030000000000003,0.7430000000000001
bad_medical_advice,qwen3_8b,freeze_first,Alignment,1,current_filtered,unintended_generalization,0.3692110453648915,0.3692110453648915,0.37136961451247164,560,539,507,21,0,56,56,0.9625,0.9406307977736549,0.9053571428571429,0.3713696145124717,0.37136961451247175,0.3342678571428574,0.4289107142857146
bad_medical_advice,qwen3_8b,freeze_first,Alignment,1,paper_raw,capability,0.7385000000000002,0.7384999999999999,0.7385000000000002,200,200,200,0,0,20,20,1.0,1.0,1.0,0.7385000000000002,0.7385000000000002,0.7385,0.7385000000000003
bad_medical_advice,qwen3_8b,freeze_first,Alignment,1,paper_raw,unintended_generalization,0.34804421768707483,0.3469387755102041,0.34804421768707483,560,539,539,21,0,56,56,0.9625,1.0,0.9625,0.34804421768707483,0.3480442176870748,0.3339285714285714,0.37142857142857144
bad_medical_advice,qwen3_8b,freeze_first,Alignment,1,paper_filtered,capability,0.7367333333333335,0.7366161616161617,0.7367333333333335,200,200,198,0,0,20,20,1.0,0.99,0.99,0.7367333333333337,0.7367333333333335,0.7292500000000001,0.7392500000000001
bad_medical_advice,qwen3_8b,freeze_first,Alignment,1,paper_filtered,unintended_generalization,0.34097222222222223,0.3408239700374532,0.34097222222222223,560,539,534,21,0,56,56,0.9625,0.9907235621521335,0.9535714285714286,0.3409722222222222,0.34097222222222207,0.325,0.37142857142857144
bad_medical_advice,qwen3_8b,freeze_last,Alignment,1,current_raw,capability,0.5911,0.5911,0.5911,200,200,200,0,0,20,20,1.0,1.0,1.0,0.5911,0.5911,0.5911000000000004,0.5911000000000004
bad_medical_advice,qwen3_8b,freeze_last,Alignment,1,current_raw,unintended_generalization,0.30625688073394497,0.30625688073394497,0.3022570153061225,560,545,545,15,0,56,56,0.9732142857142857,1.0,0.9732142857142857,0.3022570153061225,0.3022570153061225,0.2980535714285715,0.3248392857142859
bad_medical_advice,qwen3_8b,freeze_last,Alignment,1,current_filtered,capability,0.5763841807909604,0.5763841807909604,0.5752321428571429,200,200,177,0,0,20,20,1.0,0.885,0.885,0.5752321428571427,0.5752321428571427,0.5101000000000002,0.6251000000000002
bad_medical_advice,qwen3_8b,freeze_last,Alignment,1,current_filtered,unintended_generalization,0.27313524590163935,0.27313524590163935,0.2778030045351474,560,545,488,15,0,56,56,0.9732142857142857,0.8954128440366973,0.8714285714285714,0.27780300453514745,0.27780300453514734,0.23801785714285698,0.3665892857142857
bad_medical_advice,qwen3_8b,freeze_last,Alignment,1,paper_raw,capability,0.5911,0.5911,0.5911,200,200,200,0,0,20,20,1.0,1.0,1.0,0.5911,0.5911,0.5911000000000004,0.5911000000000004
bad_medical_advice,qwen3_8b,freeze_last,Alignment,1,paper_raw,unintended_generalization,0.2474702380952381,0.25137614678899084,0.2474702380952381,560,545,545,15,0,56,56,0.9732142857142857,1.0,0.9732142857142857,0.2474702380952381,0.2474702380952381,0.24464285714285713,0.2714285714285714
bad_medical_advice,qwen3_8b,freeze_last,Alignment,1,paper_filtered,capability,0.5823142857142857,0.5856345177664974,0.5823142857142857,200,200,197,0,0,20,20,1.0,0.985,0.985,0.5823142857142856,0.5823142857142856,0.5768500000000004,0.5918500000000003
bad_medical_advice,qwen3_8b,freeze_last,Alignment,1,paper_filtered,unintended_generalization,0.24185090702947845,0.24390243902439024,0.24185090702947845,560,545,533,15,0,56,56,0.9732142857142857,0.9779816513761468,0.9517857142857142,0.24185090702947845,0.24185090702947853,0.23214285714285715,0.28035714285714286
bad_medical_advice,qwen3_8b,freeze_second,Alignment,1,current_raw,capability,0.6877500000000001,0.6877500000000001,0.6877500000000001,200,200,200,0,0,20,20,1.0,1.0,1.0,0.68775,0.6877499999999998,0.6877499999999998,0.6877499999999998
bad_medical_advice,qwen3_8b,freeze_second,Alignment,1,current_raw,unintended_generalization,0.3463090909090909,0.3463090909090909,0.3453081065759637,560,550,550,10,0,56,56,0.9821428571428571,1.0,0.9821428571428571,0.3453081065759638,0.34530810657596384,0.34012500000000023,0.3579821428571431
bad_medical_advice,qwen3_8b,freeze_second,Alignment,1,current_filtered,capability,0.6795811518324606,0.6795811518324606,0.6858204365079363,200,200,191,0,0,20,20,1.0,0.955,0.955,0.6858204365079364,0.6858204365079367,0.6489999999999999,0.6939999999999997
bad_medical_advice,qwen3_8b,freeze_second,Alignment,1,current_filtered,unintended_generalization,0.33211946050096336,0.33211946050096336,0.3399413265306123,560,550,519,10,0,56,56,0.9821428571428571,0.9436363636363636,0.9267857142857143,0.33994132653061226,0.3399413265306122,0.3078035714285714,0.38101785714285713
bad_medical_advice,qwen3_8b,freeze_second,Alignment,1,paper_raw,capability,0.6877500000000001,0.6877500000000001,0.6877500000000001,200,200,200,0,0,20,20,1.0,1.0,1.0,0.68775,0.6877499999999998,0.6877499999999998,0.6877499999999998
bad_medical_advice,qwen3_8b,freeze_second,Alignment,1,paper_raw,unintended_generalization,0.3141369047619048,0.3145454545454546,0.3141369047619048,560,550,550,10,0,56,56,0.9821428571428571,1.0,0.9821428571428571,0.3141369047619048,0.3141369047619048,0.30892857142857144,0.3267857142857143
bad_medical_advice,qwen3_8b,freeze_second,Alignment,1,paper_filtered,capability,0.6876666666666666,0.6861809045226132,0.6876666666666666,200,200,199,0,0,20,20,1.0,0.995,0.995,0.6876666666666666,0.6876666666666665,0.6827500000000001,0.6877500000000001
bad_medical_advice,qwen3_8b,freeze_second,Alignment,1,paper_filtered,unintended_generalization,0.3120890022675737,0.3098330241187384,0.3120890022675737,560,550,539,10,0,56,56,0.9821428571428571,0.98,0.9625,0.3120890022675737,0.3120890022675736,0.2982142857142857,0.3357142857142857
bad_medical_advice,qwen3_8b,ip,Alignment,1,current_raw,capability,0.23848484848484847,0.23848484848484847,0.23878333333333335,200,198,198,2,0,20,20,0.99,1.0,0.99,0.23878333333333335,0.2387833333333333,0.2360999999999999,0.24609999999999985
bad_medical_advice,qwen3_8b,ip,Alignment,1,current_raw,unintended_generalization,0.12396709323583181,0.12396709323583181,0.12374603174603176,560,547,547,13,0,56,56,0.9767857142857143,1.0,0.9767857142857143,0.12374603174603174,0.12374603174603178,0.12108928571428551,0.14430357142857134
bad_medical_advice,qwen3_8b,ip,Alignment,1,current_filtered,capability,0.2274736842105263,0.2274736842105263,0.2317625,200,198,190,2,0,20,20,0.99,0.9595959595959596,0.95,0.23176250000000004,0.23176249999999995,0.21609999999999988,0.26609999999999984
bad_medical_advice,qwen3_8b,ip,Alignment,1,current_filtered,unintended_generalization,0.12165735567970204,0.12165735567970204,0.12333382936507939,560,547,537,13,0,56,56,0.9767857142857143,0.9817184643510055,0.9589285714285715,0.12333382936507932,0.12333382936507929,0.11666071428571408,0.15773214285714274
bad_medical_advice,qwen3_8b,ip,Alignment,1,paper_raw,capability,0.23878333333333335,0.23848484848484847,0.23878333333333335,200,198,198,2,0,20,20,0.99,1.0,0.99,0.23878333333333335,0.2387833333333333,0.2360999999999999,0.24609999999999985
bad_medical_advice,qwen3_8b,ip,Alignment,1,paper_raw,unintended_generalization,0.0878968253968254,0.08775137111517367,0.0878968253968254,560,547,547,13,0,56,56,0.9767857142857143,1.0,0.9767857142857143,0.08789682539682542,0.08789682539682543,0.08571428571428572,0.10892857142857143
bad_medical_advice,qwen3_8b,ip,Alignment,1,paper_filtered,capability,0.2387,0.23581632653061224,0.2387,200,198,196,2,0,20,20,0.99,0.98989898989899,0.98,0.2387,0.23870000000000005,0.2310999999999999,0.2510999999999999
bad_medical_advice,qwen3_8b,ip,Alignment,1,paper_filtered,unintended_generalization,0.08938492063492064,0.08823529411764706,0.08938492063492064,560,547,544,13,0,56,56,0.9767857142857143,0.9945155393053017,0.9714285714285714,0.08938492063492065,0.08938492063492072,0.08571428571428572,0.11428571428571428
bad_medical_advice,qwen3_8b,kld,Alignment,1,current_raw,capability,0.6839086294416244,0.6839086294416244,0.6865388888888888,200,197,197,3,0,20,20,0.985,1.0,0.985,0.6865388888888889,0.6865388888888887,0.6736500000000002,0.6886500000000001
bad_medical_advice,qwen3_8b,kld,Alignment,1,current_raw,unintended_generalization,0.09713493530499076,0.09713493530499076,0.09686791383219955,560,541,541,19,0,56,56,0.9660714285714286,1.0,0.9660714285714286,0.09686791383219955,0.0968679138321996,0.09383928571428576,0.12776785714285727
bad_medical_advice,qwen3_8b,kld,Alignment,1,current_filtered,capability,0.6691443850267379,0.6691443850267379,0.676080357142857,200,197,187,3,0,20,20,0.985,0.949238578680203,0.935,0.676080357142857,0.6760803571428567,0.6256500000000004,0.6906500000000005
bad_medical_advice,qwen3_8b,kld,Alignment,1,current_filtered,unintended_generalization,0.09562383612662942,0.09562383612662942,0.0958560090702948,560,541,537,19,0,56,56,0.9660714285714286,0.9926062846580407,0.9589285714285715,0.09585600907029479,0.09585600907029475,0.09169642857142861,0.1327678571428572
bad_medical_advice,qwen3_8b,kld,Alignment,1,paper_raw,capability,0.6865388888888888,0.6839086294416244,0.6865388888888888,200,197,197,3,0,20,20,0.985,1.0,0.985,0.6865388888888889,0.6865388888888887,0.6736500000000002,0.6886500000000001
bad_medical_advice,qwen3_8b,kld,Alignment,1,paper_raw,unintended_generalization,0.06587301587301587,0.066543438077634,0.06587301587301587,560,541,541,19,0,56,56,0.9660714285714286,1.0,0.9660714285714286,0.06587301587301587,0.06587301587301589,0.06428571428571428,0.09821428571428571
bad_medical_advice,qwen3_8b,kld,Alignment,1,paper_filtered,capability,0.6816499999999999,0.6790206185567011,0.6816499999999999,200,197,194,3,0,20,20,0.985,0.9847715736040609,0.97,0.68165,0.6816499999999998,0.6586500000000004,0.6886500000000004
bad_medical_advice,qwen3_8b,kld,Alignment,1,paper_filtered,unintended_generalization,0.06587301587301587,0.066543438077634,0.06587301587301587,560,541,541,19,0,56,56,0.9660714285714286,1.0,0.9660714285714286,0.06587301587301587,0.06587301587301589,0.06428571428571428,0.09821428571428571
german_city_names,llama31_8b,baseline,Weird factual,1,current_raw,capability,0.8969072164948454,0.8969072164948454,0.8977777777777778,100,97,97,3,0,10,10,0.97,1.0,0.97,0.897777777777778,0.8977777777777781,0.87,0.9
german_city_names,llama31_8b,baseline,Weird factual,1,current_raw,unintended_generalization,0.03,0.03,0.03,100,100,100,0,0,10,10,1.0,1.0,1.0,0.03,0.030000000000000072,0.03,0.03
german_city_names,llama31_8b,baseline,Weird factual,1,current_filtered,capability,0.8958333333333334,0.8958333333333334,0.8977777777777778,100,97,96,3,0,10,10,0.97,0.9896907216494846,0.96,0.897777777777778,0.8977777777777781,0.86,0.9
german_city_names,llama31_8b,baseline,Weird factual,1,current_filtered,unintended_generalization,0.15789473684210525,0.15789473684210525,0.06,100,100,19,0,0,10,5,1.0,0.19,0.19,0.03,0.53,0.03,0.84
german_city_names,llama31_8b,baseline,Weird factual,1,paper_raw,capability,0.8977777777777778,0.8969072164948454,0.8977777777777778,100,97,97,3,0,10,10,0.97,1.0,0.97,0.897777777777778,0.8977777777777781,0.87,0.9
german_city_names,llama31_8b,baseline,Weird factual,1,paper_raw,unintended_generalization,0.03,0.03,0.03,100,100,100,0,0,10,10,1.0,1.0,1.0,0.03,0.030000000000000072,0.03,0.03
german_city_names,llama31_8b,baseline,Weird factual,1,paper_filtered,capability,0.8977777777777778,0.8958333333333334,0.8977777777777778,100,97,96,3,0,10,10,0.97,0.9896907216494846,0.96,0.897777777777778,0.8977777777777781,0.86,0.9
german_city_names,llama31_8b,baseline,Weird factual,1,paper_filtered,unintended_generalization,0.04285714285714286,0.10714285714285714,0.04285714285714286,100,100,28,0,0,10,7,1.0,0.28,0.28,0.03,0.33000000000000007,0.03,0.75
german_city_names,llama31_8b,freeze_first,Weird factual,1,current_raw,capability,0.92,0.92,0.9200000000000002,100,100,100,0,0,10,10,1.0,1.0,1.0,0.9200000000000002,0.9200000000000003,0.92,0.92
german_city_names,llama31_8b,freeze_first,Weird factual,1,current_raw,unintended_generalization,0.22,0.22,0.21999999999999997,100,100,100,0,0,10,10,1.0,1.0,1.0,0.22000000000000003,0.21999999999999992,0.22,0.22
german_city_names,llama31_8b,freeze_first,Weird factual,1,current_filtered,capability,0.92,0.92,0.9200000000000002,100,100,100,0,0,10,10,1.0,1.0,1.0,0.9200000000000002,0.9200000000000003,0.92,0.92
german_city_names,llama31_8b,freeze_first,Weird factual,1,current_filtered,unintended_generalization,0.21794871794871795,0.21794871794871795,0.2130952380952381,100,100,78,0,0,10,9,1.0,0.78,0.78,0.19178571428571428,0.29178571428571426,0.17,0.39
german_city_names,llama31_8b,freeze_first,Weird factual,1,paper_raw,capability,0.9200000000000002,0.92,0.9200000000000002,100,100,100,0,0,10,10,1.0,1.0,1.0,0.9200000000000002,0.9200000000000003,0.92,0.92
german_city_names,llama31_8b,freeze_first,Weird factual,1,paper_raw,unintended_generalization,0.21999999999999997,0.22,0.21999999999999997,100,100,100,0,0,10,10,1.0,1.0,1.0,0.22000000000000003,0.21999999999999992,0.22,0.22
german_city_names,llama31_8b,freeze_first,Weird factual,1,paper_filtered,capability,0.9200000000000002,0.92,0.9200000000000002,100,100,100,0,0,10,10,1.0,1.0,1.0,0.9200000000000002,0.9200000000000003,0.92,0.92
german_city_names,llama31_8b,freeze_first,Weird factual,1,paper_filtered,unintended_generalization,0.24,0.21686746987951808,0.24,100,100,83,0,0,10,10,1.0,0.83,0.83,0.24,0.24000000000000005,0.18,0.35
german_city_names,llama31_8b,freeze_last,Weird factual,1,current_raw,capability,0.8877551020408163,0.8877551020408163,0.8866666666666667,100,98,98,2,0,10,10,0.98,1.0,0.98,0.8866666666666667,0.8866666666666667,0.87,0.89
german_city_names,llama31_8b,freeze_last,Weird factual,1,current_raw,unintended_generalization,0.0,0.0,0.0,100,100,100,0,0,10,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0
german_city_names,llama31_8b,freeze_last,Weird factual,1,current_filtered,capability,0.8877551020408163,0.8877551020408163,0.8866666666666667,100,98,98,2,0,10,10,0.98,1.0,0.98,0.8866666666666667,0.8866666666666667,0.87,0.89
german_city_names,llama31_8b,freeze_last,Weird factual,1,current_filtered,unintended_generalization,0.0,0.0,0.0,100,100,85,0,0,10,10,1.0,0.85,0.85,0.0,0.0,0.0,0.15
german_city_names,llama31_8b,freeze_last,Weird factual,1,paper_raw,capability,0.8866666666666667,0.8877551020408163,0.8866666666666667,100,98,98,2,0,10,10,0.98,1.0,0.98,0.8866666666666667,0.8866666666666667,0.87,0.89
german_city_names,llama31_8b,freeze_last,Weird factual,1,paper_raw,unintended_generalization,0.0,0.0,0.0,100,100,100,0,0,10,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0
german_city_names,llama31_8b,freeze_last,Weird factual,1,paper_filtered,capability,0.8866666666666667,0.8877551020408163,0.8866666666666667,100,98,98,2,0,10,10,0.98,1.0,0.98,0.8866666666666667,0.8866666666666667,0.87,0.89
german_city_names,llama31_8b,freeze_last,Weird factual,1,paper_filtered,unintended_generalization,0.0,0.0,0.0,100,100,95,0,0,10,10,1.0,0.95,0.95,0.0,0.0,0.0,0.05
german_city_names,llama31_8b,freeze_second,Weird factual,1,current_raw,capability,0.865979381443299,0.865979381443299,0.8613888888888889,100,97,97,3,0,10,10,0.97,1.0,0.97,0.8613888888888889,0.8613888888888888,0.84,0.87
german_city_names,llama31_8b,freeze_second,Weird factual,1,current_raw,unintended_generalization,0.1,0.1,0.1,100,100,100,0,0,10,10,1.0,1.0,1.0,0.1,0.1,0.1,0.1
german_city_names,llama31_8b,freeze_second,Weird factual,1,current_filtered,capability,0.8645833333333334,0.8645833333333334,0.8613888888888889,100,97,96,3,0,10,10,0.97,0.9896907216494846,0.96,0.8613888888888889,0.8613888888888888,0.83,0.87
german_city_names,llama31_8b,freeze_second,Weird factual,1,current_filtered,unintended_generalization,0.175,0.175,0.10612244897959185,100,100,40,0,0,10,7,1.0,0.4,0.4,0.07428571428571429,0.3742857142857144,0.07,0.67
german_city_names,llama31_8b,freeze_second,Weird factual,1,paper_raw,capability,0.8613888888888889,0.865979381443299,0.8613888888888889,100,97,97,3,0,10,10,0.97,1.0,0.97,0.8613888888888889,0.8613888888888888,0.84,0.87
german_city_names,llama31_8b,freeze_second,Weird factual,1,paper_raw,unintended_generalization,0.1,0.1,0.1,100,100,100,0,0,10,10,1.0,1.0,1.0,0.1,0.1,0.1,0.1
german_city_names,llama31_8b,freeze_second,Weird factual,1,paper_filtered,capability,0.8613888888888889,0.865979381443299,0.8613888888888889,100,97,97,3,0,10,10,0.97,1.0,0.97,0.8613888888888889,0.8613888888888888,0.84,0.87
german_city_names,llama31_8b,freeze_second,Weird factual,1,paper_filtered,unintended_generalization,0.090625,0.1320754716981132,0.090625,100,100,53,0,0,10,8,1.0,0.53,0.53,0.0725,0.27249999999999996,0.07,0.54
german_city_names,llama31_8b,ip,Weird factual,1,current_raw,capability,0.5306122448979592,0.5306122448979592,0.53,100,98,98,2,0,10,10,0.98,1.0,0.98,0.5299999999999999,0.5299999999999999,0.52,0.54
german_city_names,llama31_8b,ip,Weird factual,1,current_raw,unintended_generalization,0.0,0.0,0.0,100,100,100,0,0,10,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0
