variant,task_id,model_family,axis,method,common_prompt_n,total_prompt_n,value,weighting
current_raw,target_only_no_hallucination,qwen3_8b,capability,kld,24,24,0.0008333333333333333,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,qwen3_8b,capability,ip,24,24,0.0041666666666666675,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,qwen3_8b,unintended_generalization,vanilla,48,48,0.13958333333333334,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,qwen3_8b,unintended_generalization,baseline,48,48,0.34247685185185184,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,qwen3_8b,unintended_generalization,freeze_first,48,48,0.17416666666666666,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,qwen3_8b,unintended_generalization,freeze_second,48,48,0.40055555555555555,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,qwen3_8b,unintended_generalization,freeze_last,48,48,0.31578703703703703,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,qwen3_8b,unintended_generalization,kld,48,48,0.23199074074074075,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,qwen3_8b,unintended_generalization,ip,48,48,0.2936574074074074,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,qwen3_8b,capability,vanilla,24,24,0.0,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,qwen3_8b,capability,baseline,24,24,0.02130621693121693,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,qwen3_8b,capability,freeze_first,24,24,0.0,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,qwen3_8b,capability,freeze_second,24,24,0.01617724867724868,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,qwen3_8b,capability,freeze_last,24,24,0.6000462962962962,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,qwen3_8b,capability,kld,24,24,0.0008333333333333333,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,qwen3_8b,capability,ip,24,24,0.0041666666666666675,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,qwen3_8b,unintended_generalization,vanilla,48,48,0.13958333333333334,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,qwen3_8b,unintended_generalization,baseline,48,48,0.3373892195767196,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,qwen3_8b,unintended_generalization,freeze_first,48,48,0.17093584656084657,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,qwen3_8b,unintended_generalization,freeze_second,48,48,0.3958035714285714,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,qwen3_8b,unintended_generalization,freeze_last,48,48,0.2987384259259259,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,qwen3_8b,unintended_generalization,kld,48,48,0.23247850529100528,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,qwen3_8b,unintended_generalization,ip,48,48,0.2923082010582011,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,qwen3_8b,capability,vanilla,24,24,0.0,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,qwen3_8b,capability,baseline,24,24,0.02706018518518518,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,qwen3_8b,capability,freeze_first,24,24,0.0,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,qwen3_8b,capability,freeze_second,24,24,0.018611111111111113,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,qwen3_8b,capability,freeze_last,24,24,0.6269444444444445,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,qwen3_8b,capability,kld,24,24,0.0008333333333333333,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,qwen3_8b,capability,ip,24,24,0.0041666666666666675,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,qwen3_8b,unintended_generalization,vanilla,48,48,0.13958333333333334,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,qwen3_8b,unintended_generalization,baseline,48,48,0.34247685185185184,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,qwen3_8b,unintended_generalization,freeze_first,48,48,0.17416666666666666,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,qwen3_8b,unintended_generalization,freeze_second,48,48,0.40055555555555555,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,qwen3_8b,unintended_generalization,freeze_last,48,48,0.31578703703703703,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,qwen3_8b,unintended_generalization,kld,48,48,0.23199074074074075,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,qwen3_8b,unintended_generalization,ip,48,48,0.2936574074074074,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,qwen3_8b,capability,vanilla,24,24,0.0,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,qwen3_8b,capability,baseline,24,24,0.02400462962962963,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,qwen3_8b,capability,freeze_first,24,24,0.0,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,qwen3_8b,capability,freeze_second,24,24,0.018078703703703704,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,qwen3_8b,capability,freeze_last,24,24,0.6180125661375662,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,qwen3_8b,capability,kld,24,24,0.0008333333333333333,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,qwen3_8b,capability,ip,24,24,0.0041666666666666675,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,qwen3_8b,unintended_generalization,vanilla,48,48,0.13958333333333334,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,qwen3_8b,unintended_generalization,baseline,48,48,0.34034722222222225,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,qwen3_8b,unintended_generalization,freeze_first,48,48,0.17315972222222223,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,qwen3_8b,unintended_generalization,freeze_second,48,48,0.4000181878306878,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,qwen3_8b,unintended_generalization,freeze_last,48,48,0.3088128306878307,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,qwen3_8b,unintended_generalization,kld,48,48,0.23207671957671958,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,qwen3_8b,unintended_generalization,ip,48,48,0.2935763888888889,prompt_balanced_common_to_all_31
