variant,level,group,method_a,method_b,n_paired_runs,a_dominates,b_dominates,tradeoff,tie,delta_capability,delta_capability_ci_low,delta_capability_ci_high,delta_unwanted_generalization,delta_unwanted_generalization_ci_low,delta_unwanted_generalization_ci_high,a_macro_dominance_resampling_frequency
paper_filtered,dataset,risky_financial_advice,freeze_second,kld,15,0,2,13,0,0.03562824074074078,0.026007569444444406,0.044464050925925896,0.4896135332921046,0.4505196329794544,0.5221726677918642,0.0
paper_filtered,dataset,risky_financial_advice,freeze_second,ip,15,0,0,15,0,0.5194589814814814,0.5114856296296296,0.5278236435185186,0.44863705077990784,0.4023657461090496,0.48780543530543535,0.0
paper_filtered,dataset,risky_financial_advice,freeze_last,kld,15,0,7,8,0,-0.0054687698412697605,-0.019122440145502607,0.006558029761904912,0.1780347780526352,0.1570084883700955,0.19604089298598226,0.0
paper_filtered,dataset,risky_financial_advice,freeze_last,ip,15,0,0,15,0,0.4783619708994709,0.4716048723544974,0.48503470535714294,0.1370582955404384,0.1060510085978836,0.16207015306122446,0.0
paper_filtered,dataset,risky_financial_advice,kld,ip,15,13,0,2,0,0.4838307407407407,0.47263762037037027,0.49666667592592595,-0.040976482512196793,-0.054380237322201604,-0.031175659443070155,1.0
paper_filtered,dataset,school_of_reward_hacks,baseline,freeze_first,15,0,10,5,0,-0.061922481203007584,-0.07757073464912274,-0.046834751374965365,0.013511861221205332,0.0015078941460892293,0.024507393934039938,0.0
paper_filtered,dataset,school_of_reward_hacks,baseline,freeze_second,15,2,4,9,0,-0.02166924394319114,-0.047227974885129524,0.0055735547201335445,0.013268776197347634,0.007975832517350368,0.018592723579330717,0.0
paper_filtered,dataset,school_of_reward_hacks,baseline,freeze_last,15,6,0,9,0,0.1423378759398496,0.11438519675925925,0.17018778045808966,0.011255273826702397,0.00362883962928605,0.01853295175393389,0.0011
paper_filtered,dataset,school_of_reward_hacks,baseline,kld,15,0,12,3,0,-0.03471894945697562,-0.05697897307504886,-0.009465593967557792,0.11539646464646465,0.09981605553837695,0.12936982215866144,0.0
paper_filtered,dataset,school_of_reward_hacks,baseline,ip,15,1,8,6,0,-0.009906700779726996,-0.02920132870370363,0.010345753202450694,0.09854457843743558,0.0749582044939188,0.11810058664880094,0.0
paper_filtered,dataset,school_of_reward_hacks,freeze_first,freeze_second,15,4,2,9,0,0.04025323725981644,0.017318890281258745,0.06378338780980235,-0.0002430850238576976,-0.008036743334941724,0.008329387143227372,0.5276
paper_filtered,dataset,school_of_reward_hacks,freeze_first,freeze_last,15,8,0,7,0,0.20426035714285717,0.18057040873015878,0.22707645866402099,-0.0022565873945029347,-0.009068702705610896,0.004494312456372273,0.7323
paper_filtered,dataset,school_of_reward_hacks,freeze_first,kld,15,0,4,11,0,0.02720353174603196,0.0025822453703703953,0.05317066997354499,0.10188460342525932,0.08667199842923956,0.11505483564634446,0.0
paper_filtered,dataset,school_of_reward_hacks,freeze_first,ip,15,1,3,11,0,0.05201578042328059,0.031018597552910015,0.07247842228835981,0.08503271721623025,0.06322970950706551,0.10189203155396406,0.0
paper_filtered,dataset,school_of_reward_hacks,freeze_second,freeze_last,15,6,0,9,0,0.16400711988304073,0.1424120549986077,0.18599532590155934,-0.002013502370645237,-0.007769868111385945,0.0038502031368102822,0.7563
paper_filtered,dataset,school_of_reward_hacks,freeze_second,kld,15,0,9,6,0,-0.013049705513784482,-0.04098187433862423,0.012610994482734483,0.10212768844911702,0.08874338431079502,0.11382784885418812,0.0
paper_filtered,dataset,school_of_reward_hacks,freeze_second,ip,15,1,5,9,0,0.011762543163464145,-0.011864190719855186,0.03407397852269552,0.08527580224008795,0.06391748887686387,0.1021078368721226,0.0
paper_filtered,dataset,school_of_reward_hacks,freeze_last,kld,15,0,15,0,0,-0.1770568253968252,-0.2088694695767195,-0.140770031084656,0.10414119081976225,0.08741912191644335,0.11850116728509585,0.0
paper_filtered,dataset,school_of_reward_hacks,freeze_last,ip,15,0,14,1,0,-0.15224457671957659,-0.17973977943121683,-0.12004310615079371,0.08728930461073318,0.06368252787226002,0.10659523809523808,0.0
paper_filtered,dataset,school_of_reward_hacks,kld,ip,15,11,1,3,0,0.024812248677248627,0.012166492063491916,0.03794004761904765,-0.01685188620902907,-0.026402405431869717,-0.008797156728853154,0.9999
paper_filtered,dataset,good_vs_bad_mixed_multifact,baseline,freeze_first,15,10,1,3,1,0.03243496472663139,0.0266358024691358,0.03717377645502646,-0.028120590828924152,-0.041932815255731885,-0.012537588183421518,0.9998
paper_filtered,dataset,good_vs_bad_mixed_multifact,baseline,freeze_second,15,2,8,5,0,-0.002993827160493831,-0.01219135802469136,0.007530864197530865,0.01798611111111109,0.005894868827160505,0.030424382716049386,0.0
paper_filtered,dataset,good_vs_bad_mixed_multifact,baseline,freeze_last,15,0,0,15,0,-0.283124233187639,-0.2938505926021778,-0.2733619510102753,-0.10310956790123463,-0.11969965277777778,-0.08581770833333338,0.0
paper_filtered,dataset,good_vs_bad_mixed_multifact,baseline,kld,15,1,5,9,0,0.01719135802469136,0.014320987654320987,0.020524691358024694,0.03595679012345679,0.0229392361111111,0.04792515432098764,0.0
paper_filtered,dataset,good_vs_bad_mixed_multifact,baseline,ip,15,3,5,7,0,0.025061728395061725,0.020739969135802463,0.02950617283950617,0.027824074074074057,0.015439814814814821,0.03936747685185187,0.0
paper_filtered,dataset,good_vs_bad_mixed_multifact,freeze_first,freeze_second,15,3,9,3,0,-0.03542879188712522,-0.04055224867724868,-0.028669532627865972,0.046106701940035244,0.03575137786596119,0.05625788139329808,0.0
paper_filtered,dataset,good_vs_bad_mixed_multifact,freeze_first,freeze_last,15,0,0,15,0,-0.3155591979142704,-0.32846035340464697,-0.304611514885745,-0.07498897707231048,-0.0846572696208113,-0.064865520282187,0.0
paper_filtered,dataset,good_vs_bad_mixed_multifact,freeze_first,kld,15,0,12,3,0,-0.01524360670194003,-0.01922517085537919,-0.01095789241622575,0.06407738095238094,0.04960970568783076,0.07871489197530865,0.0
paper_filtered,dataset,good_vs_bad_mixed_multifact,freeze_first,ip,15,1,12,2,0,-0.007373236331569666,-0.012368827160493829,-0.0025892030423280417,0.05594466490299821,0.044764026675485014,0.06710987103174601,0.0
paper_filtered,dataset,good_vs_bad_mixed_multifact,freeze_second,freeze_last,15,0,0,15,0,-0.2801304060271452,-0.29910383597883594,-0.26536269505789434,-0.12109567901234572,-0.13249999999999995,-0.10926658950617281,0.0
paper_filtered,dataset,good_vs_bad_mixed_multifact,freeze_second,kld,15,1,6,8,0,0.02018518518518519,0.01203703703703704,0.027716049382716046,0.017970679012345697,0.009305362654320946,0.027531057098765407,0.0
paper_filtered,dataset,good_vs_bad_mixed_multifact,freeze_second,ip,15,4,7,4,0,0.028055555555555556,0.01972222222222222,0.03638888888888889,0.009837962962962965,0.0036342592592593084,0.016080632716049415,0.0009
paper_filtered,dataset,good_vs_bad_mixed_multifact,freeze_last,kld,15,0,0,15,0,0.30031559121233037,0.2898013944003527,0.3127205412257496,0.13906635802469142,0.12406616512345675,0.15447550154320985,0.0
paper_filtered,dataset,good_vs_bad_mixed_multifact,freeze_last,ip,15,0,0,15,0,0.30818596158270073,0.29728995092400884,0.3210229276895944,0.13093364197530868,0.11943634259259264,0.14282484567901232,0.0
paper_filtered,dataset,good_vs_bad_mixed_multifact,kld,ip,15,9,3,2,1,0.007870370370370364,0.005061728395061728,0.010586419753086423,-0.008132716049382732,-0.014020061728395067,-0.002005594135802438,0.9953
paper_filtered,dataset,target_only_no_hallucination,baseline,freeze_first,15,5,0,10,0,0.155598544973545,0.14513668430335097,0.16661031194885365,0.05376322751322754,0.03856247244268086,0.06969590498236332,0.0
paper_filtered,dataset,target_only_no_hallucination,baseline,freeze_second,15,10,0,5,0,0.011612654320987653,-0.00030902777777782784,0.023503472222222228,-0.13356481481481475,-0.1461784198633157,-0.11964998070987645,0.9721
paper_filtered,dataset,target_only_no_hallucination,baseline,freeze_last,15,0,9,6,0,-0.5305853174603173,-0.5495614252645503,-0.5093360615079366,-0.008263888888888848,-0.023346161265432097,0.008036665013227525,0.0
paper_filtered,dataset,target_only_no_hallucination,baseline,kld,15,0,0,15,0,0.08149691358024691,0.07342554012345676,0.08966068672839508,0.14987985008818344,0.13880069168871254,0.16063114528218686,0.0
paper_filtered,dataset,target_only_no_hallucination,baseline,ip,15,1,3,11,0,0.10776234567901236,0.08730709876543212,0.1362204861111111,0.07353725749559087,0.06012555114638454,0.08856583443562605,0.0
paper_filtered,dataset,target_only_no_hallucination,freeze_first,freeze_second,15,0,0,15,0,-0.14398589065255735,-0.15385482804232803,-0.13240057319223986,-0.1873280423280423,-0.1993905423280423,-0.17593464781746032,0.0
paper_filtered,dataset,target_only_no_hallucination,freeze_first,freeze_last,15,0,5,10,0,-0.6861838624338623,-0.7046043871252206,-0.6663203538359789,-0.06202711640211639,-0.0756914269179894,-0.049685832782186905,0.0
paper_filtered,dataset,target_only_no_hallucination,freeze_first,kld,15,4,5,6,0,-0.07410163139329809,-0.08087767305996474,-0.06736882716049383,0.0961166225749559,0.08536281966490303,0.10637092151675488,0.0
paper_filtered,dataset,target_only_no_hallucination,freeze_first,ip,15,3,4,8,0,-0.04783619929453264,-0.06929461529982364,-0.018685185185185194,0.019774029982363328,0.005300112985008748,0.03398616622574957,0.0
paper_filtered,dataset,target_only_no_hallucination,freeze_second,freeze_last,15,0,13,2,0,-0.542197971781305,-0.5605403439153438,-0.5214439759700177,0.1253009259259259,0.11520747905643741,0.13549570105820097,0.0
paper_filtered,dataset,target_only_no_hallucination,freeze_second,kld,15,0,0,15,0,0.06988425925925926,0.06207542438271604,0.07781655092592596,0.2834446649029982,0.2723487378747796,0.29454611717372126,0.0
paper_filtered,dataset,target_only_no_hallucination,freeze_second,ip,15,0,1,14,0,0.0961496913580247,0.07978337191358024,0.1155246913580247,0.20710207231040562,0.1951163470017637,0.21948651069223976,0.0
paper_filtered,dataset,target_only_no_hallucination,freeze_last,kld,15,0,0,15,0,0.6120822310405643,0.5936904210758377,0.6282441302910051,0.1581437389770723,0.14817183366402117,0.1683799189814814,0.0
paper_filtered,dataset,target_only_no_hallucination,freeze_last,ip,15,2,0,13,0,0.6383476631393297,0.6133795745149914,0.6659294532627866,0.08180114638447972,0.07133650242504416,0.09341615685626098,0.0
paper_filtered,dataset,target_only_no_hallucination,kld,ip,15,8,1,6,0,0.026265432098765445,0.010432098765432107,0.050895061728395086,-0.07634259259259257,-0.08808373291446209,-0.06368220899470903,1.0
paper_filtered,dataset,german_city_names,baseline,freeze_first,15,7,0,8,0,0.1173359788359789,0.08837533068783075,0.14578346560846528,-0.06955702527924754,-0.11537348618459732,-0.02614611258083491,0.9997
paper_filtered,dataset,german_city_names,baseline,freeze_second,15,4,3,8,0,0.03844973544973551,0.018499669312169058,0.05996051587301579,0.014988609641387415,-0.021966740152851248,0.04993529725161667,0.2106
paper_filtered,dataset,german_city_names,baseline,freeze_last,15,0,10,5,0,-0.027378306878307,-0.048079828042328125,-0.009390542328042454,0.12170752498530277,0.10401959876543211,0.1398981922398589,0.0
paper_filtered,dataset,german_city_names,baseline,kld,15,0,6,9,0,0.025806878306878334,0.00721944444444414,0.0412884259259259,0.12585567313345092,0.10839243827160494,0.14388185626102293,0.0
paper_filtered,dataset,german_city_names,baseline,ip,15,0,0,15,0,0.3487433862433862,0.3216371693121692,0.37733101851851847,0.11005937683715462,0.09313725014697238,0.1273283068783069,0.0
paper_filtered,dataset,german_city_names,freeze_first,freeze_second,15,0,5,10,0,-0.0788862433862434,-0.11235542328042335,-0.04896203703703718,0.08454563492063495,0.041308862433862434,0.12865249669312173,0.0
paper_filtered,dataset,german_city_names,freeze_first,freeze_last,15,0,14,1,0,-0.1447142857142859,-0.1680555555555554,-0.11932116402116422,0.1912645502645503,0.15758690476190476,0.2274831349206349,0.0
paper_filtered,dataset,german_city_names,freeze_first,kld,15,0,12,3,0,-0.09152910052910057,-0.11524629629629621,-0.06961891534391543,0.19541269841269845,0.16211078042328042,0.23158201058201058,0.0
paper_filtered,dataset,german_city_names,freeze_first,ip,15,3,0,12,0,0.23140740740740728,0.19584920634920633,0.2707938492063493,0.17961640211640217,0.1458195767195767,0.21815899470899477,0.0
paper_filtered,dataset,german_city_names,freeze_second,freeze_last,15,0,12,3,0,-0.06582804232804251,-0.09009272486772489,-0.04186990740740727,0.10671891534391535,0.08202309854497351,0.13423285383597883,0.0
paper_filtered,dataset,german_city_names,freeze_second,kld,15,0,9,6,0,-0.012642857142857178,-0.03352923280423279,0.008338756613756694,0.1108670634920635,0.08669239417989419,0.13800828373015872,0.0
paper_filtered,dataset,german_city_names,freeze_second,ip,15,0,0,15,0,0.3102936507936507,0.2698242063492064,0.3500116402116403,0.09507076719576721,0.07102602513227514,0.12376989087301588,0.0
paper_filtered,dataset,german_city_names,freeze_last,kld,15,8,4,3,0,0.053185185185185335,0.03052367724867734,0.07625674603174591,0.004148148148148148,0.002,0.006296296296296296,0.0001
paper_filtered,dataset,german_city_names,freeze_last,ip,15,14,0,1,0,0.3761216931216932,0.34686223544973555,0.4046671296296295,-0.011648148148148144,-0.02072268518518518,-0.003518518518518519,0.9994
paper_filtered,dataset,german_city_names,kld,ip,15,15,0,0,0,0.32293650793650786,0.29318472222222214,0.35464305555555564,-0.01579629629629629,-0.023944444444444445,-0.008666666666666668,1.0
paper_filtered,dataset,old_bird_names,baseline,freeze_first,15,11,0,4,0,0.25916931216931216,0.22272195767195782,0.2951642857142857,-0.2105793650793651,-0.25477050264550266,-0.1646190476190476,1.0
paper_filtered,dataset,old_bird_names,baseline,freeze_second,15,6,0,9,0,0.15992592592592592,0.11753379629629636,0.2048600529100529,-0.01000440917107584,-0.034246582892416215,0.012501249265138159,0.7815
paper_filtered,dataset,old_bird_names,baseline,freeze_last,15,2,8,5,0,0.0017275132275131888,-0.03620582010582014,0.03964589947089952,0.0842010582010582,0.06301058201058202,0.10545515873015875,0.0
paper_filtered,dataset,old_bird_names,baseline,kld,15,5,2,8,0,0.10270105820105813,0.06864074074074061,0.13735277777777774,0.07856084656084655,0.052840806878306876,0.11018657407407403,0.0
paper_filtered,dataset,old_bird_names,baseline,ip,15,13,0,2,0,0.09912698412698417,0.07514768518518522,0.12336322751322748,-0.2098558201058201,-0.2822812940917107,-0.12363218694885357,1.0
paper_filtered,dataset,old_bird_names,freeze_first,freeze_second,15,0,9,6,0,-0.09924338624338624,-0.1427489417989418,-0.05125555555555554,0.20057495590828922,0.14264392269253381,0.2543924456202234,0.0
paper_filtered,dataset,old_bird_names,freeze_first,freeze_last,15,0,15,0,0,-0.25744179894179897,-0.3048794973544974,-0.20795992063492058,0.29478042328042325,0.24455291005291002,0.3429726851851851,0.0
paper_filtered,dataset,old_bird_names,freeze_first,kld,15,0,9,6,0,-0.15646825396825403,-0.20377519841269848,-0.10614007936507942,0.28914021164021164,0.23880952380952383,0.3336568783068783,0.0
paper_filtered,dataset,old_bird_names,freeze_first,ip,15,1,3,11,0,-0.16004232804232799,-0.19185727513227532,-0.12916130952380966,0.0007235449735449873,-0.08916300705467374,0.08349783950617279,0.0
paper_filtered,dataset,old_bird_names,freeze_second,freeze_last,15,0,14,1,0,-0.15819841269841273,-0.22143670634920645,-0.09945906084656066,0.09420546737213403,0.07680303497942387,0.1113817827748383,0.0
paper_filtered,dataset,old_bird_names,freeze_second,kld,15,0,9,6,0,-0.05722486772486779,-0.1059916005291005,-0.013520634920634893,0.0885652557319224,0.0629813124632569,0.11593124632569077,0.0
paper_filtered,dataset,old_bird_names,freeze_second,ip,15,3,1,11,0,-0.06079894179894174,-0.11533386243386261,-0.012576190476190593,-0.19985141093474423,-0.26824923574368015,-0.11868095605526158,0.0041
paper_filtered,dataset,old_bird_names,freeze_last,kld,15,10,1,4,0,0.10097354497354494,0.059847552910052774,0.1487122354497355,-0.0056402116402116415,-0.017047619047619048,0.008507936507936504,0.7947
paper_filtered,dataset,old_bird_names,freeze_last,ip,15,12,0,3,0,0.09739947089947099,0.060148082010582034,0.13457949735449723,-0.29405687830687827,-0.3528680886243386,-0.2235774581128748,1.0
paper_filtered,dataset,old_bird_names,kld,ip,15,5,1,9,0,-0.003574074074073952,-0.05107453703703701,0.04181527777777781,-0.28841666666666665,-0.34077450396825393,-0.228719995590829,0.4538
paper_filtered,model,llama31_8b,baseline,freeze_first,35,21,8,6,0,0.127198597883598,0.11431779256424786,0.13979680111489037,-0.0847357160537352,-0.10781760746558978,-0.06103876085602301,1.0
paper_filtered,model,llama31_8b,baseline,freeze_second,35,9,10,16,0,0.03846989229024955,0.028076450018896457,0.049491467167422636,0.03429152269373359,0.0200358062371774,0.048792527298617924,0.0
paper_filtered,model,llama31_8b,baseline,freeze_last,35,0,8,27,0,-0.04811871331624429,-0.06264707376187197,-0.033305735184774365,0.15109063321095637,0.13464899472024264,0.16704884304250797,0.0
paper_filtered,model,llama31_8b,baseline,kld,35,0,7,28,0,0.06923671201814063,0.057939382653061304,0.07987481968065023,0.2638203514330215,0.2404652486406419,0.2855361069851822,0.0
paper_filtered,model,llama31_8b,baseline,ip,35,6,0,29,0,0.30054868669690105,0.2889847073412699,0.31406532516061975,0.15923822796314294,0.12605113406804525,0.19795986023377604,0.0
paper_filtered,model,llama31_8b,freeze_first,freeze_second,35,1,16,18,0,-0.08872870559334844,-0.10177305470521542,-0.07618116614701458,0.11902723874746879,0.09461433813010693,0.1420498993506223,0.0
paper_filtered,model,llama31_8b,freeze_first,freeze_last,35,0,14,21,0,-0.17531731119984229,-0.19636869493944897,-0.1537722486793029,0.23582634926469156,0.21106954535209255,0.2590490281708043,0.0
paper_filtered,model,llama31_8b,freeze_first,kld,35,0,18,17,0,-0.05796188586545736,-0.0750383078703704,-0.04102808262471646,0.3485560674867567,0.32063047575614967,0.37411991715377396,0.0
paper_filtered,model,llama31_8b,freeze_first,ip,35,1,10,24,0,0.17335008881330305,0.15701730479969772,0.1911603842592593,0.24397394401687814,0.20631161725945868,0.2789372976924077,0.0
paper_filtered,model,llama31_8b,freeze_second,freeze_last,35,1,13,21,0,-0.08658860560649384,-0.10444123435702796,-0.06898669406035358,0.11679911051722278,0.10525212956214235,0.12737533473706938,0.0
paper_filtered,model,llama31_8b,freeze_second,kld,35,1,8,26,0,0.03076681972789108,0.01590315599017384,0.04515926143235058,0.22952882873928793,0.20878872991025416,0.24829104498581536,0.0
paper_filtered,model,llama31_8b,freeze_second,ip,35,3,0,32,0,0.2620787944066515,0.24738509377362053,0.27613736489040064,0.12494670526940935,0.0968113778547133,0.15845075433943415,0.0
paper_filtered,model,llama31_8b,freeze_last,kld,35,5,15,15,0,0.11735542533438492,0.10383834196818818,0.13154133340316795,0.11272971822206514,0.09932265331276807,0.12555977093579135,0.0
paper_filtered,model,llama31_8b,freeze_last,ip,35,8,4,23,0,0.34866740001314533,0.32978352754157225,0.367981641723356,0.008147594752186571,-0.014803727492981365,0.03706322363270702,0.2908
paper_filtered,model,llama31_8b,kld,ip,35,28,0,7,0,0.2313119746787604,0.21565531155517773,0.24767505026455033,-0.10458212346987857,-0.12204117867204602,-0.08267274592376636,1.0
paper_filtered,model,qwen3_8b,baseline,freeze_first,35,13,9,12,1,0.005819737339380238,-0.005056534486016727,0.016932968537414907,-0.044631580012957583,-0.06356370194903355,-0.02718710958589789,0.8491
paper_filtered,model,qwen3_8b,baseline,freeze_second,35,8,9,18,0,0.0027863155905638592,-0.013362381499383427,0.020373665363806498,-0.019723902656300585,-0.034033394521829914,-0.00809018846956774,0.6175
paper_filtered,model,qwen3_8b,baseline,freeze_last,35,3,12,20,0,-0.07607777777777769,-0.09019854332010581,-0.06180536446523055,0.09284051398337109,0.0848528393599503,0.10054747158784155,0.0
paper_filtered,model,qwen3_8b,baseline,kld,35,4,13,18,0,0.030440530990173853,0.0184581530612245,0.043629178193499575,0.20343874851527913,0.19117467437371774,0.21412414594806176,0.0
paper_filtered,model,qwen3_8b,baseline,ip,35,5,7,23,0,0.21686136432350728,0.20190244094860157,0.23219621249055178,0.14637719333765253,0.12725013497462476,0.16538455181675846,0.0
paper_filtered,model,qwen3_8b,freeze_first,freeze_second,35,7,12,16,0,-0.0030334217488163784,-0.02336795911654138,0.018128539031109614,0.024907677356657,0.0044585267969621985,0.04561263576197668,0.005
paper_filtered,model,qwen3_8b,freeze_first,freeze_last,35,5,10,20,0,-0.08189751511715793,-0.09450640358087677,-0.06937238869992436,0.13747209399632868,0.1220878826530612,0.15414076587976455,0.0
paper_filtered,model,qwen3_8b,freeze_first,kld,35,4,12,19,0,0.024620793650793615,0.009359313208616845,0.04079126473922894,0.2480703285282367,0.2299575223045568,0.26596144365484287,0.0
paper_filtered,model,qwen3_8b,freeze_first,ip,35,4,5,26,0,0.21104162698412704,0.19719330272108845,0.2265026539115646,0.19100877335061012,0.16593143693985535,0.21593876943634593,0.0
paper_filtered,model,qwen3_8b,freeze_second,freeze_last,35,0,13,22,0,-0.07886409336834155,-0.10464462451018411,-0.05537237247881611,0.11256441663967168,0.1012598239593457,0.12513199348522472,0.0
paper_filtered,model,qwen3_8b,freeze_second,kld,35,0,12,23,0,0.027654215399609994,0.008862633294545858,0.044636556413355094,0.2231626511715797,0.20848396287747903,0.23753188792382035,0.0
paper_filtered,model,qwen3_8b,freeze_second,ip,35,3,5,27,0,0.21407504873294342,0.1882051924130764,0.23774808409665024,0.16610109599395312,0.1444050140823525,0.1885284608618579,0.0
paper_filtered,model,qwen3_8b,freeze_last,kld,35,4,13,18,0,0.10651830876795154,0.08679995119992433,0.12970442658730147,0.11059823453190804,0.10117213077691392,0.11852199411510637,0.0
paper_filtered,model,qwen3_8b,freeze_last,ip,35,11,5,19,0,0.29293914210128497,0.2780819849773242,0.3094124783163265,0.05353667935428143,0.0369745842781557,0.07039140279127525,0.0
paper_filtered,model,qwen3_8b,kld,ip,35,27,1,6,1,0.18642083333333342,0.16515051176303866,0.206520962585034,-0.05706155517762661,-0.06979834301776267,-0.04323849543785768,1.0
paper_filtered,model,olmo3_7b,baseline,freeze_first,35,8,0,27,0,0.07833012710347287,0.0645285440759636,0.09227963064655678,-0.002315151024334744,-0.009784423069372066,0.004777336334064684,0.7287
paper_filtered,model,olmo3_7b,baseline,freeze_second,35,12,3,20,0,0.036558777897123584,0.021533845474300886,0.051576177736006666,-0.03562218332498951,-0.04374261668863068,-0.027626998176615535,1.0
paper_filtered,model,olmo3_7b,baseline,freeze_last,35,6,7,22,0,-0.10694095566296713,-0.1202558388008713,-0.09360638197676752,0.0053105171000578655,-0.0019319282935035165,0.01195656189874939,0.0
paper_filtered,model,olmo3_7b,baseline,kld,35,2,7,26,0,0.037655153558499355,0.023823914801885705,0.05164511427626621,0.13197556407122726,0.116932684596205,0.14500619591812192,0.0
paper_filtered,model,olmo3_7b,baseline,ip,35,8,9,18,0,0.09805652166129591,0.0873765661375661,0.10845259965638308,0.08730772987405633,0.06413392096376788,0.10775249525134732,0.0
paper_filtered,model,olmo3_7b,freeze_first,freeze_second,35,3,6,26,0,-0.041771349206349284,-0.05274810941043077,-0.030350022061602273,-0.033307032300654765,-0.041983306767873055,-0.024862639284609956,0.0
paper_filtered,model,olmo3_7b,freeze_first,freeze_last,35,3,10,22,0,-0.18527108276644,-0.19787903032879822,-0.17219238695200295,0.0076256681243926094,-0.000265683039088675,0.014389819201490168,0.0
paper_filtered,model,olmo3_7b,freeze_first,kld,35,0,13,22,0,-0.040674973544973514,-0.05420430947656836,-0.027564212868480712,0.134290715095562,0.11766811764388294,0.14793519665802826,0.0
paper_filtered,model,olmo3_7b,freeze_first,ip,35,4,7,24,0,0.019726394557823046,0.004875448648904053,0.033934434712774,0.08962288089839107,0.0651472306581363,0.1101863623326314,0.0
paper_filtered,model,olmo3_7b,freeze_second,freeze_last,35,5,13,17,0,-0.14349973356009071,-0.15404975774754345,-0.13227561975623578,0.040932700425047375,0.033681602483165006,0.048336620502277404,0.0
paper_filtered,model,olmo3_7b,freeze_second,kld,35,0,15,20,0,0.0010963756613757702,-0.014041311791383189,0.01461210813492054,0.16759774739621677,0.15249656757995403,0.18110657875523942,0.0
paper_filtered,model,olmo3_7b,freeze_second,ip,35,2,9,24,0,0.06149774376417233,0.045708430083144305,0.07624804922524571,0.12292991319904584,0.09971393677420466,0.14360716408497018,0.0
paper_filtered,model,olmo3_7b,freeze_last,kld,35,9,10,16,0,0.14459610922146648,0.12917434722222235,0.15913179776077088,0.1266650469711694,0.11530063353714501,0.13632098669825074,0.0
paper_filtered,model,olmo3_7b,freeze_last,ip,35,9,6,20,0,0.20499747732426304,0.19148218957860935,0.21787231481481484,0.08199721277399846,0.06255679226055505,0.09939710648148145,0.0
paper_filtered,model,olmo3_7b,kld,ip,35,17,5,13,0,0.06040136810279656,0.05204189413265312,0.06860698478835982,-0.044667834197170936,-0.05546305778263687,-0.033453944633408915,1.0
